,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
1
2,0.97
3,0.99,0.97
4,0.99,0.99,0.99
5,0.99,0.98,0.99,0.99
6,1.00,0.98,1.00,1.00,0.99
7,0.75,0.73,0.81,0.77,0.79,0.77
8,1.00,0.97,0.99,0.99,0.99,1.00,0.76
9,1.00,0.97,1.00,0.99,0.99,1.00,0.81,1.00
10,0.99,0.98,1.00,1.00,0.99,1.00,0.81,1.00,1.00
11,0.87,0.84,0.91,0.88,0.87,0.89,0.95,0.88,0.91,0.90
12,0.99,0.97,1.00,0.99,0.98,0.99,0.83,0.99,1.00,1.00,0.93
13,0.98,0.95,0.99,0.98,0.99,0.98,0.86,0.99,0.99,0.99,0.92,0.99
14,1.00,0.98,0.99,1.00,0.99,0.99,0.76,1.00,0.99,1.00,0.86,0.99,0.98
15,1.00,0.98,1.00,0.99,1.00,1.00,0.80,1.00,1.00,1.00,0.89,0.99,0.99,1.00
16,0.99,0.97,0.99,0.99,0.99,0.99,0.84,0.99,1.00,1.00,0.91,1.00,0.99,0.99,1.00
17,0.79,0.81,0.73,0.78,0.75,0.77,0.21,0.78,0.73,0.74,0.41,0.71,0.67,0.79,0.75,0.70
18,0.87,0.78,0.86,0.83,0.86,0.85,0.84,0.87,0.88,0.86,0.87,0.86,0.92,0.83,0.86,0.88,0.49
19,0.98,0.95,0.96,0.96,0.95,0.97,0.62,0.98,0.96,0.96,0.79,0.95,0.93,0.97,0.96,0.94,0.88,0.79
20,1.00,0.98,1.00,0.99,0.99,1.00,0.75,1.00,1.00,1.00,0.87,0.99,0.98,1.00,1.00,0.99,0.79,0.84,0.98
21,0.98,0.97,1.00,0.99,0.99,0.99,0.84,0.99,1.00,1.00,0.93,1.00,0.99,0.99,0.99,1.00,0.70,0.86,0.94,0.99
22,0.99,0.98,0.99,0.99,0.99,0.99,0.75,0.99,0.99,0.99,0.85,0.99,0.97,1.00,0.99,0.99,0.79,0.80,0.96,0.99,0.99
23,1.00,0.98,0.99,0.99,0.99,0.99,0.73,0.99,0.99,0.99,0.84,0.98,0.97,1.00,0.99,0.98,0.82,0.82,0.98,1.00,0.98,1.00
24,0.86,0.84,0.82,0.84,0.80,0.85,0.34,0.85,0.82,0.82,0.58,0.80,0.76,0.84,0.82,0.78,0.95,0.60,0.95,0.86,0.79,0.84,0.87
25,0.92,0.93,0.96,0.95,0.95,0.94,0.91,0.93,0.95,0.96,0.94,0.97,0.95,0.94,0.95,0.97,0.55,0.81,0.84,0.93,0.97,0.95,0.92,0.63
26,1.00,0.98,1.00,1.00,0.99,1.00,0.79,1.00,1.00,1.00,0.88,0.99,0.99,1.00,1.00,1.00,0.76,0.85,0.96,1.00,0.99,0.99,1.00,0.83,0.95
27,0.74,0.70,0.78,0.75,0.78,0.74,0.98,0.75,0.79,0.78,0.90,0.79,0.85,0.73,0.77,0.81,0.20,0.89,0.60,0.73,0.80,0.72,0.70,0.31,0.86,0.76
28,0.99,0.97,1.00,0.99,0.98,1.00,0.78,1.00,1.00,1.00,0.90,1.00,0.98,0.99,0.99,0.99,0.76,0.85,0.97,1.00,1.00,0.99,0.99,0.85,0.94,1.00,0.75
29,0.75,0.71,0.79,0.76,0.79,0.76,0.99,0.76,0.80,0.79,0.93,0.81,0.85,0.75,0.79,0.83,0.20,0.87,0.61,0.74,0.82,0.74,0.71,0.32,0.89,0.78,0.99,0.77
30,0.98,0.96,0.99,0.98,0.99,0.98,0.86,0.98,0.99,0.99,0.92,0.99,0.99,0.98,0.99,1.00,0.66,0.87,0.91,0.98,0.99,0.98,0.97,0.73,0.98,0.99,0.84,0.98,0.86
31,0.99,0.98,0.99,0.99,0.99,0.99,0.73,0.99,0.99,0.99,0.84,0.98,0.97,1.00,0.99,0.99,0.81,0.81,0.97,1.00,0.98,1.00,1.00,0.86,0.93,1.00,0.71,0.99,0.72,0.97
32,0.95,0.88,0.96,0.93,0.94,0.95,0.89,0.95,0.97,0.95,0.96,0.96,0.98,0.93,0.95,0.96,0.57,0.95,0.89,0.94,0.96,0.91,0.92,0.71,0.93,0.95,0.88,0.95,0.89,0.96,0.92
33,0.99,0.95,0.99,0.98,0.98,0.99,0.81,1.00,1.00,0.99,0.91,0.99,0.99,0.98,0.99,0.99,0.73,0.91,0.96,0.99,0.99,0.97,0.98,0.82,0.93,0.99,0.79,0.99,0.80,0.98,0.98,0.98
34,0.61,0.71,0.67,0.69,0.68,0.65,0.80,0.62,0.66,0.66,0.79,0.69,0.68,0.62,0.65,0.68,0.25,0.65,0.51,0.62,0.69,0.63,0.60,0.31,0.76,0.64,0.78,0.65,0.78,0.70,0.61,0.68,0.65
35,0.99,0.98,1.00,1.00,0.99,1.00,0.79,1.00,1.00,1.00,0.89,0.99,0.99,1.00,1.00,1.00,0.75,0.85,0.96,1.00,0.99,1.00,0.99,0.82,0.95,1.00,0.77,0.99,0.78,0.99,1.00,0.95,0.99,0.65
36,0.97,0.97,0.99,0.99,0.98,0.98,0.85,0.98,0.99,0.99,0.93,1.00,0.98,0.98,0.99,0.99,0.68,0.83,0.92,0.98,1.00,0.98,0.97,0.77,0.98,0.99,0.80,0.99,0.83,0.99,0.98,0.95,0.98,0.71,0.99
37,0.97,0.94,0.97,0.96,0.96,0.97,0.81,0.97,0.98,0.96,0.92,0.97,0.98,0.95,0.96,0.96,0.69,0.93,0.94,0.96,0.97,0.93,0.95,0.80,0.90,0.96,0.80,0.97,0.81,0.95,0.94,0.97,0.99,0.71,0.96,0.95
38,0.99,0.97,1.00,0.99,0.98,1.00,0.80,1.00,1.00,1.00,0.91,1.00,0.99,0.99,0.99,0.99,0.74,0.86,0.97,1.00,1.00,0.98,0.99,0.84,0.94,0.99,0.76,1.00,0.78,0.98,0.99,0.96,0.99,0.66,0.99,0.99,0.98
39,1.00,0.97,1.00,0.99,0.98,1.00,0.79,1.00,1.00,1.00,0.90,0.99,0.99,0.99,0.99,0.99,0.75,0.87,0.97,1.00,0.99,0.98,0.99,0.85,0.94,1.00,0.76,1.00,0.77,0.98,0.99,0.96,1.00,0.64,0.99,0.98,0.98,1.00
